TIPO,DEPARTAMENTO,MUNICIPIO,CODIGO MUNICIPIO,AÑO,TAMAÑO FINCA,TOTAL FINCAS
FINCA BOVINO,MAGDALENA,SANTA BARBARA DE PINTO,47720,2023,501 O MAS BOV,26
FINCA BOVINO,MAGDALENA,SANTA BARBARA DE PINTO,47720,2023,51 A 100 BOV,96
FINCA BOVINO,MAGDALENA,SANTA MARTA,47001,2023,1 A 50 BOV,27
FINCA BOVINO,MAGDALENA,SANTA MARTA,47001,2023,101 A 500 BOV,27
FINCA BOVINO,MAGDALENA,SANTA MARTA,47001,2023,501 O MAS BOV,5
FINCA BOVINO,MAGDALENA,SANTA MARTA,47001,2023,51 A 100 BOV,13
FINCA BOVINO,MAGDALENA,SITIONUEVO,47745,2023,1 A 50 BOV,127
FINCA BOVINO,MAGDALENA,SITIONUEVO,47745,2023,101 A 500 BOV,127
FINCA BOVINO,MAGDALENA,SITIONUEVO,47745,2023,51 A 100 BOV,30
FINCA BOVINO,MAGDALENA,TENERIFE,47798,2023,1 A 50 BOV,216
FINCA BOVINO,MAGDALENA,TENERIFE,47798,2023,101 A 500 BOV,216
FINCA BOVINO,MAGDALENA,TENERIFE,47798,2023,501 O MAS BOV,8
FINCA BOVINO,MAGDALENA,TENERIFE,47798,2023,51 A 100 BOV,166
FINCA BOVINO,MAGDALENA,ZAPAYAN,47960,2023,1 A 50 BOV,233
FINCA BOVINO,MAGDALENA,ZAPAYAN,47960,2023,101 A 500 BOV,233
FINCA BOVINO,MAGDALENA,ZAPAYAN,47960,2023,501 O MAS BOV,8
FINCA BOVINO,MAGDALENA,ZAPAYAN,47960,2023,51 A 100 BOV,117
FINCA BOVINO,MAGDALENA,ZONA BANANERA,47980,2023,1 A 50 BOV,34
FINCA BOVINO,MAGDALENA,ZONA BANANERA,47980,2023,101 A 500 BOV,34
FINCA BOVINO,MAGDALENA,ZONA BANANERA,47980,2023,501 O MAS BOV,6
FINCA BOVINO,MAGDALENA,ZONA BANANERA,47980,2023,51 A 100 BOV,21
FINCA BOVINO,META,ACACIAS,50006,2023,1 A 50 BOV,662
FINCA BOVINO,META,ACACIAS,50006,2023,101 A 500 BOV,662
FINCA BOVINO,META,ACACIAS,50006,2023,501 O MAS BOV,23
FINCA BOVINO,META,ACACIAS,50006,2023,51 A 100 BOV,126
FINCA BOVINO,META,BARRANCA DE UPIA,50110,2023,1 A 50 BOV,63
FINCA BOVINO,META,BARRANCA DE UPIA,50110,2023,101 A 500 BOV,63
FINCA BOVINO,META,BARRANCA DE UPIA,50110,2023,501 O MAS BOV,14
FINCA BOVINO,META,BARRANCA DE UPIA,50110,2023,51 A 100 BOV,17
FINCA BOVINO,META,CABUYARO,50124,2023,1 A 50 BOV,90
FINCA BOVINO,META,CABUYARO,50124,2023,101 A 500 BOV,90
FINCA BOVINO,META,CABUYARO,50124,2023,501 O MAS BOV,36
FINCA BOVINO,META,CABUYARO,50124,2023,51 A 100 BOV,33
FINCA BOVINO,META,CASTILLA LA NUEVA,50150,2023,1 A 50 BOV,234
FINCA BOVINO,META,CASTILLA LA NUEVA,50150,2023,101 A 500 BOV,234
FINCA BOVINO,META,CASTILLA LA NUEVA,50150,2023,501 O MAS BOV,24
FINCA BOVINO,META,CASTILLA LA NUEVA,50150,2023,51 A 100 BOV,86
FINCA BOVINO,META,CUBARRAL,50223,2023,1 A 50 BOV,171
FINCA BOVINO,META,CUBARRAL,50223,2023,101 A 500 BOV,171
FINCA BOVINO,META,CUBARRAL,50223,2023,501 O MAS BOV,3
FINCA BOVINO,META,CUBARRAL,50223,2023,51 A 100 BOV,30
FINCA BOVINO,META,CUMARAL,50226,2023,1 A 50 BOV,342
FINCA BOVINO,META,CUMARAL,50226,2023,101 A 500 BOV,342
FINCA BOVINO,META,CUMARAL,50226,2023,501 O MAS BOV,26
FINCA BOVINO,META,CUMARAL,50226,2023,51 A 100 BOV,91
FINCA BOVINO,META,EL CALVARIO,50245,2023,1 A 50 BOV,262
FINCA BOVINO,META,EL CALVARIO,50245,2023,101 A 500 BOV,262
FINCA BOVINO,META,EL CALVARIO,50245,2023,51 A 100 BOV,5
FINCA BOVINO,META,EL CASTILLO,50251,2023,1 A 50 BOV,325
FINCA BOVINO,META,EL CASTILLO,50251,2023,101 A 500 BOV,325
FINCA BOVINO,META,EL CASTILLO,50251,2023,501 O MAS BOV,5
FINCA BOVINO,META,EL CASTILLO,50251,2023,51 A 100 BOV,113
FINCA BOVINO,META,EL DORADO,50270,2023,1 A 50 BOV,126
FINCA BOVINO,META,EL DORADO,50270,2023,101 A 500 BOV,126
FINCA BOVINO,META,EL DORADO,50270,2023,501 O MAS BOV,1
FINCA BOVINO,META,EL DORADO,50270,2023,51 A 100 BOV,42
FINCA BOVINO,META,FUENTE DE ORO,50287,2023,1 A 50 BOV,129
FINCA BOVINO,META,FUENTE DE ORO,50287,2023,101 A 500 BOV,129
FINCA BOVINO,META,FUENTE DE ORO,50287,2023,501 O MAS BOV,10
FINCA BOVINO,META,FUENTE DE ORO,50287,2023,51 A 100 BOV,53
FINCA BOVINO,META,GRANADA,50313,2023,1 A 50 BOV,204
FINCA BOVINO,META,GRANADA,50313,2023,101 A 500 BOV,204
FINCA BOVINO,META,GRANADA,50313,2023,501 O MAS BOV,2
FINCA BOVINO,META,GRANADA,50313,2023,51 A 100 BOV,31
FINCA BOVINO,META,GUAMAL,50318,2023,1 A 50 BOV,413
FINCA BOVINO,META,GUAMAL,50318,2023,101 A 500 BOV,413
FINCA BOVINO,META,GUAMAL,50318,2023,51 A 100 BOV,71
FINCA BOVINO,META,LA MACARENA,50350,2023,1 A 50 BOV,724
FINCA BOVINO,META,LA MACARENA,50350,2023,101 A 500 BOV,724
FINCA BOVINO,META,LA MACARENA,50350,2023,501 O MAS BOV,41
FINCA BOVINO,META,LA MACARENA,50350,2023,51 A 100 BOV,582
FINCA BOVINO,META,LEJANIAS,50400,2023,1 A 50 BOV,316
FINCA BOVINO,META,LEJANIAS,50400,2023,101 A 500 BOV,316
FINCA BOVINO,META,LEJANIAS,50400,2023,51 A 100 BOV,87
FINCA BOVINO,META,MAPIRIPAN,50325,2023,1 A 50 BOV,338
FINCA BOVINO,META,MAPIRIPAN,50325,2023,101 A 500 BOV,338
FINCA BOVINO,META,MAPIRIPAN,50325,2023,501 O MAS BOV,54
FINCA BOVINO,META,MAPIRIPAN,50325,2023,51 A 100 BOV,207
FINCA BOVINO,META,MESETAS,50330,2023,1 A 50 BOV,640
FINCA BOVINO,META,MESETAS,50330,2023,101 A 500 BOV,640
FINCA BOVINO,META,MESETAS,50330,2023,501 O MAS BOV,3
FINCA BOVINO,META,MESETAS,50330,2023,51 A 100 BOV,322
FINCA BOVINO,META,PUERTO CONCORDIA,50450,2023,1 A 50 BOV,243
FINCA BOVINO,META,PUERTO CONCORDIA,50450,2023,101 A 500 BOV,243
FINCA BOVINO,META,PUERTO CONCORDIA,50450,2023,501 O MAS BOV,20
FINCA BOVINO,META,PUERTO CONCORDIA,50450,2023,51 A 100 BOV,127
FINCA BOVINO,META,PUERTO GAITAN,50568,2023,1 A 50 BOV,349
FINCA BOVINO,META,PUERTO GAITAN,50568,2023,101 A 500 BOV,349
FINCA BOVINO,META,PUERTO GAITAN,50568,2023,501 O MAS BOV,80
FINCA BOVINO,META,PUERTO GAITAN,50568,2023,51 A 100 BOV,146
FINCA BOVINO,META,PUERTO LLERAS,50577,2023,1 A 50 BOV,308
FINCA BOVINO,META,PUERTO LLERAS,50577,2023,101 A 500 BOV,308
FINCA BOVINO,META,PUERTO LLERAS,50577,2023,501 O MAS BOV,53
FINCA BOVINO,META,PUERTO LLERAS,50577,2023,51 A 100 BOV,191
FINCA BOVINO,META,PUERTO LOPEZ,50573,2023,1 A 50 BOV,420
FINCA BOVINO,META,PUERTO LOPEZ,50573,2023,101 A 500 BOV,420
FINCA BOVINO,META,PUERTO LOPEZ,50573,2023,501 O MAS BOV,109
FINCA BOVINO,META,PUERTO LOPEZ,50573,2023,51 A 100 BOV,149
FINCA BOVINO,META,PUERTO RICO,50590,2023,1 A 50 BOV,529
FINCA BOVINO,META,PUERTO RICO,50590,2023,101 A 500 BOV,529
FINCA BOVINO,META,PUERTO RICO,50590,2023,501 O MAS BOV,24
FINCA BOVINO,META,PUERTO RICO,50590,2023,51 A 100 BOV,214
FINCA BOVINO,META,RESTREPO,50606,2023,1 A 50 BOV,394
FINCA BOVINO,META,RESTREPO,50606,2023,101 A 500 BOV,394
FINCA BOVINO,META,RESTREPO,50606,2023,501 O MAS BOV,11
FINCA BOVINO,META,RESTREPO,50606,2023,51 A 100 BOV,59
FINCA BOVINO,META,SAN CARLOS DE GUAROA,50680,2023,1 A 50 BOV,56
FINCA BOVINO,META,SAN CARLOS DE GUAROA,50680,2023,101 A 500 BOV,56
FINCA BOVINO,META,SAN CARLOS DE GUAROA,50680,2023,501 O MAS BOV,29
FINCA BOVINO,META,SAN CARLOS DE GUAROA,50680,2023,51 A 100 BOV,29
FINCA BOVINO,META,SAN JUAN DE ARAMA,50683,2023,1 A 50 BOV,343
FINCA BOVINO,META,SAN JUAN DE ARAMA,50683,2023,101 A 500 BOV,343
FINCA BOVINO,META,SAN JUAN DE ARAMA,50683,2023,501 O MAS BOV,40
FINCA BOVINO,META,SAN JUAN DE ARAMA,50683,2023,51 A 100 BOV,117
FINCA BOVINO,META,SAN JUANITO,50686,2023,1 A 50 BOV,215
FINCA BOVINO,META,SAN JUANITO,50686,2023,101 A 500 BOV,215
FINCA BOVINO,META,SAN JUANITO,50686,2023,51 A 100 BOV,3
FINCA BOVINO,META,SAN MARTIN,50689,2023,1 A 50 BOV,426
FINCA BOVINO,META,SAN MARTIN,50689,2023,101 A 500 BOV,426
FINCA BOVINO,META,SAN MARTIN,50689,2023,501 O MAS BOV,90
FINCA BOVINO,META,SAN MARTIN,50689,2023,51 A 100 BOV,180
FINCA BOVINO,META,URIBE,50370,2023,1 A 50 BOV,436
FINCA BOVINO,META,URIBE,50370,2023,101 A 500 BOV,436
FINCA BOVINO,META,URIBE,50370,2023,501 O MAS BOV,16
FINCA BOVINO,META,URIBE,50370,2023,51 A 100 BOV,271
FINCA BOVINO,META,VILLAVICENCIO,50001,2023,1 A 50 BOV,818
FINCA BOVINO,META,VILLAVICENCIO,50001,2023,101 A 500 BOV,818
FINCA BOVINO,META,VILLAVICENCIO,50001,2023,501 O MAS BOV,44
FINCA BOVINO,META,VILLAVICENCIO,50001,2023,51 A 100 BOV,157
FINCA BOVINO,META,VISTAHERMOSA,50711,2023,1 A 50 BOV,797
FINCA BOVINO,META,VISTAHERMOSA,50711,2023,101 A 500 BOV,797
FINCA BOVINO,META,VISTAHERMOSA,50711,2023,501 O MAS BOV,40
FINCA BOVINO,META,VISTAHERMOSA,50711,2023,51 A 100 BOV,359
FINCA BOVINO,NARIÑO,ALBAN,52019,2023,1 A 50 BOV,78
FINCA BOVINO,NARIÑO,ALBAN,52019,2023,101 A 500 BOV,78
FINCA BOVINO,NARIÑO,ALDANA,52022,2023,1 A 50 BOV,581
FINCA BOVINO,NARIÑO,ALDANA,52022,2023,101 A 500 BOV,581
FINCA BOVINO,NARIÑO,ALDANA,52022,2023,51 A 100 BOV,34
FINCA BOVINO,NARIÑO,ANCUYA,52036,2023,1 A 50 BOV,221
FINCA BOVINO,NARIÑO,ANCUYA,52036,2023,101 A 500 BOV,221
FINCA BOVINO,NARIÑO,ARBOLEDA,52051,2023,1 A 50 BOV,169
FINCA BOVINO,NARIÑO,ARBOLEDA,52051,2023,101 A 500 BOV,169
FINCA BOVINO,NARIÑO,ARBOLEDA,52051,2023,51 A 100 BOV,3
FINCA BOVINO,NARIÑO,BARBACOAS,52079,2023,1 A 50 BOV,22
FINCA BOVINO,NARIÑO,BARBACOAS,52079,2023,101 A 500 BOV,22
FINCA BOVINO,NARIÑO,BARBACOAS,52079,2023,51 A 100 BOV,1
FINCA BOVINO,NARIÑO,BELEN,52083,2023,1 A 50 BOV,248
FINCA BOVINO,NARIÑO,BELEN,52083,2023,101 A 500 BOV,248
FINCA BOVINO,NARIÑO,BUESACO,52110,2023,1 A 50 BOV,1098
FINCA BOVINO,NARIÑO,BUESACO,52110,2023,101 A 500 BOV,1098
FINCA BOVINO,NARIÑO,BUESACO,52110,2023,51 A 100 BOV,21
FINCA BOVINO,NARIÑO,CHACHAGÜI,52240,2023,1 A 50 BOV,254
FINCA BOVINO,NARIÑO,CHACHAGÜI,52240,2023,101 A 500 BOV,254
FINCA BOVINO,NARIÑO,CHACHAGÜI,52240,2023,51 A 100 BOV,7
FINCA BOVINO,NARIÑO,COLON,52203,2023,1 A 50 BOV,218
FINCA BOVINO,NARIÑO,COLON,52203,2023,101 A 500 BOV,218
FINCA BOVINO,NARIÑO,CONSACA,52207,2023,1 A 50 BOV,134
FINCA BOVINO,NARIÑO,CONSACA,52207,2023,101 A 500 BOV,134
FINCA BOVINO,NARIÑO,CONSACA,52207,2023,51 A 100 BOV,2
FINCA BOVINO,NARIÑO,CONTADERO,52210,2023,1 A 50 BOV,755
FINCA BOVINO,NARIÑO,CONTADERO,52210,2023,101 A 500 BOV,755
FINCA BOVINO,NARIÑO,CONTADERO,52210,2023,51 A 100 BOV,7
FINCA BOVINO,NARIÑO,CORDOBA,52215,2023,1 A 50 BOV,887
FINCA BOVINO,NARIÑO,CORDOBA,52215,2023,101 A 500 BOV,887
FINCA BOVINO,NARIÑO,CUASPUD,52224,2023,1 A 50 BOV,1083
FINCA BOVINO,NARIÑO,CUASPUD,52224,2023,101 A 500 BOV,1083
FINCA BOVINO,NARIÑO,CUASPUD,52224,2023,51 A 100 BOV,18
FINCA BOVINO,NARIÑO,CUMBAL,52227,2023,1 A 50 BOV,5765
FINCA BOVINO,NARIÑO,CUMBAL,52227,2023,101 A 500 BOV,5765
FINCA BOVINO,NARIÑO,CUMBAL,52227,2023,51 A 100 BOV,16
FINCA BOVINO,NARIÑO,CUMBITARA,52233,2023,1 A 50 BOV,209
FINCA BOVINO,NARIÑO,CUMBITARA,52233,2023,101 A 500 BOV,209
FINCA BOVINO,NARIÑO,CUMBITARA,52233,2023,51 A 100 BOV,13
FINCA BOVINO,NARIÑO,EL CHARCO,52250,2023,1 A 50 BOV,197
FINCA BOVINO,NARIÑO,EL CHARCO,52250,2023,101 A 500 BOV,197
FINCA BOVINO,NARIÑO,EL CHARCO,52250,2023,51 A 100 BOV,25
FINCA BOVINO,NARIÑO,EL PEÑOL,52254,2023,1 A 50 BOV,110
FINCA BOVINO,NARIÑO,EL PEÑOL,52254,2023,101 A 500 BOV,110
FINCA BOVINO,NARIÑO,EL PEÑOL,52254,2023,51 A 100 BOV,4
FINCA BOVINO,NARIÑO,EL ROSARIO,52256,2023,1 A 50 BOV,138
FINCA BOVINO,NARIÑO,EL ROSARIO,52256,2023,101 A 500 BOV,138
FINCA BOVINO,NARIÑO,EL ROSARIO,52256,2023,51 A 100 BOV,1
FINCA BOVINO,NARIÑO,EL TABLON DE GOMEZ,52258,2023,1 A 50 BOV,460
FINCA BOVINO,NARIÑO,EL TABLON DE GOMEZ,52258,2023,101 A 500 BOV,460
FINCA BOVINO,NARIÑO,EL TABLON DE GOMEZ,52258,2023,51 A 100 BOV,9
FINCA BOVINO,NARIÑO,EL TAMBO,52260,2023,1 A 50 BOV,404
FINCA BOVINO,NARIÑO,EL TAMBO,52260,2023,101 A 500 BOV,404
FINCA BOVINO,NARIÑO,EL TAMBO,52260,2023,51 A 100 BOV,17
FINCA BOVINO,NARIÑO,FRANCISCO PIZARRO,52520,2023,1 A 50 BOV,135
FINCA BOVINO,NARIÑO,FRANCISCO PIZARRO,52520,2023,101 A 500 BOV,135
FINCA BOVINO,NARIÑO,FRANCISCO PIZARRO,52520,2023,51 A 100 BOV,14
FINCA BOVINO,NARIÑO,FUNES,52287,2023,1 A 50 BOV,437
FINCA BOVINO,NARIÑO,FUNES,52287,2023,101 A 500 BOV,437
FINCA BOVINO,NARIÑO,FUNES,52287,2023,51 A 100 BOV,6
FINCA BOVINO,NARIÑO,GUACHUCAL,52317,2023,1 A 50 BOV,3796
FINCA BOVINO,NARIÑO,GUACHUCAL,52317,2023,101 A 500 BOV,3796
FINCA BOVINO,NARIÑO,GUACHUCAL,52317,2023,51 A 100 BOV,42
FINCA BOVINO,NARIÑO,GUAITARILLA,52320,2023,1 A 50 BOV,1239
FINCA BOVINO,NARIÑO,GUAITARILLA,52320,2023,101 A 500 BOV,1239
FINCA BOVINO,NARIÑO,GUAITARILLA,52320,2023,51 A 100 BOV,2
FINCA BOVINO,NARIÑO,GUALMATAN,52323,2023,1 A 50 BOV,432
FINCA BOVINO,NARIÑO,GUALMATAN,52323,2023,101 A 500 BOV,432
FINCA BOVINO,NARIÑO,GUALMATAN,52323,2023,51 A 100 BOV,4
FINCA BOVINO,NARIÑO,ILES,52352,2023,1 A 50 BOV,913
FINCA BOVINO,NARIÑO,ILES,52352,2023,101 A 500 BOV,913
FINCA BOVINO,NARIÑO,ILES,52352,2023,51 A 100 BOV,8
FINCA BOVINO,NARIÑO,IMUES,52354,2023,1 A 50 BOV,811
FINCA BOVINO,NARIÑO,IMUES,52354,2023,101 A 500 BOV,811
FINCA BOVINO,NARIÑO,IMUES,52354,2023,51 A 100 BOV,1
FINCA BOVINO,NARIÑO,IPIALES,52356,2023,1 A 50 BOV,2723
FINCA BOVINO,NARIÑO,IPIALES,52356,2023,101 A 500 BOV,2723
FINCA BOVINO,NARIÑO,IPIALES,52356,2023,51 A 100 BOV,40
FINCA BOVINO,NARIÑO,LA CRUZ,52378,2023,1 A 50 BOV,935
FINCA BOVINO,NARIÑO,LA CRUZ,52378,2023,101 A 500 BOV,935
FINCA BOVINO,NARIÑO,LA CRUZ,52378,2023,51 A 100 BOV,1
FINCA BOVINO,NARIÑO,LA FLORIDA,52381,2023,1 A 50 BOV,523
FINCA BOVINO,NARIÑO,LA FLORIDA,52381,2023,101 A 500 BOV,523
FINCA BOVINO,NARIÑO,LA FLORIDA,52381,2023,51 A 100 BOV,6
FINCA BOVINO,NARIÑO,LA LLANADA,52385,2023,1 A 50 BOV,227
FINCA BOVINO,NARIÑO,LA LLANADA,52385,2023,101 A 500 BOV,227
FINCA BOVINO,NARIÑO,LA TOLA,52390,2023,1 A 50 BOV,65
FINCA BOVINO,NARIÑO,LA TOLA,52390,2023,101 A 500 BOV,65
FINCA BOVINO,NARIÑO,LA UNION,52399,2023,1 A 50 BOV,235
FINCA BOVINO,NARIÑO,LA UNION,52399,2023,101 A 500 BOV,235
FINCA BOVINO,NARIÑO,LA UNION,52399,2023,51 A 100 BOV,5
FINCA BOVINO,NARIÑO,LEIVA,52405,2023,1 A 50 BOV,114
FINCA BOVINO,NARIÑO,LEIVA,52405,2023,101 A 500 BOV,114
FINCA BOVINO,NARIÑO,LEIVA,52405,2023,51 A 100 BOV,6
FINCA BOVINO,NARIÑO,LINARES,52411,2023,1 A 50 BOV,158
FINCA BOVINO,NARIÑO,LINARES,52411,2023,101 A 500 BOV,158
FINCA BOVINO,NARIÑO,LOS ANDES,52418,2023,1 A 50 BOV,290
FINCA BOVINO,NARIÑO,LOS ANDES,52418,2023,101 A 500 BOV,290
FINCA BOVINO,NARIÑO,LOS ANDES,52418,2023,51 A 100 BOV,3
FINCA BOVINO,NARIÑO,MAGÜI,52427,2023,1 A 50 BOV,52
FINCA BOVINO,NARIÑO,MAGÜI,52427,2023,101 A 500 BOV,52
FINCA BOVINO,NARIÑO,MAGÜI,52427,2023,51 A 100 BOV,4
FINCA BOVINO,NARIÑO,MALLAMA,52435,2023,1 A 50 BOV,607
FINCA BOVINO,NARIÑO,MALLAMA,52435,2023,101 A 500 BOV,607
FINCA BOVINO,NARIÑO,MALLAMA,52435,2023,51 A 100 BOV,13
FINCA BOVINO,NARIÑO,MOSQUERA,52473,2023,1 A 50 BOV,40
FINCA BOVINO,NARIÑO,MOSQUERA,52473,2023,101 A 500 BOV,40
FINCA BOVINO,NARIÑO,NARIÑO,52480,2023,1 A 50 BOV,154
FINCA BOVINO,NARIÑO,NARIÑO,52480,2023,101 A 500 BOV,154
FINCA BOVINO,NARIÑO,NARIÑO,52480,2023,51 A 100 BOV,2
FINCA BOVINO,NARIÑO,OLAYA HERRERA,52490,2023,1 A 50 BOV,53
FINCA BOVINO,NARIÑO,OLAYA HERRERA,52490,2023,101 A 500 BOV,53
FINCA BOVINO,NARIÑO,OSPINA,52506,2023,1 A 50 BOV,902
FINCA BOVINO,NARIÑO,OSPINA,52506,2023,101 A 500 BOV,902
FINCA BOVINO,NARIÑO,OSPINA,52506,2023,51 A 100 BOV,2
FINCA BOVINO,NARIÑO,PASTO,52001,2023,1 A 50 BOV,3836
FINCA BOVINO,NARIÑO,PASTO,52001,2023,101 A 500 BOV,3836
FINCA BOVINO,NARIÑO,PASTO,52001,2023,51 A 100 BOV,58
FINCA BOVINO,NARIÑO,POLICARPA,52540,2023,1 A 50 BOV,125
FINCA BOVINO,NARIÑO,POLICARPA,52540,2023,101 A 500 BOV,125
FINCA BOVINO,NARIÑO,POLICARPA,52540,2023,51 A 100 BOV,9
FINCA BOVINO,NARIÑO,POTOSI,52560,2023,1 A 50 BOV,1225
FINCA BOVINO,NARIÑO,POTOSI,52560,2023,101 A 500 BOV,1225
FINCA BOVINO,NARIÑO,POTOSI,52560,2023,51 A 100 BOV,4
FINCA BOVINO,NARIÑO,PROVIDENCIA,52565,2023,1 A 50 BOV,309
FINCA BOVINO,NARIÑO,PROVIDENCIA,52565,2023,101 A 500 BOV,309
FINCA BOVINO,NARIÑO,PUERRES,52573,2023,1 A 50 BOV,712
FINCA BOVINO,NARIÑO,PUERRES,52573,2023,101 A 500 BOV,712
FINCA BOVINO,NARIÑO,PUERRES,52573,2023,51 A 100 BOV,12
FINCA BOVINO,NARIÑO,PUPIALES,52585,2023,1 A 50 BOV,1829
FINCA BOVINO,NARIÑO,PUPIALES,52585,2023,101 A 500 BOV,1829
FINCA BOVINO,NARIÑO,PUPIALES,52585,2023,51 A 100 BOV,38
FINCA BOVINO,NARIÑO,RICAURTE,52612,2023,1 A 50 BOV,295
FINCA BOVINO,NARIÑO,RICAURTE,52612,2023,101 A 500 BOV,295
FINCA BOVINO,NARIÑO,RICAURTE,52612,2023,51 A 100 BOV,3
FINCA BOVINO,NARIÑO,ROBERTO PAYAN,52621,2023,1 A 50 BOV,80
FINCA BOVINO,NARIÑO,ROBERTO PAYAN,52621,2023,101 A 500 BOV,80
FINCA BOVINO,NARIÑO,ROBERTO PAYAN,52621,2023,51 A 100 BOV,5
FINCA BOVINO,NARIÑO,SAMANIEGO,52678,2023,1 A 50 BOV,689
FINCA BOVINO,NARIÑO,SAMANIEGO,52678,2023,101 A 500 BOV,689
FINCA BOVINO,NARIÑO,SAN ANDRES DE TUMACO,52835,2023,1 A 50 BOV,335
FINCA BOVINO,NARIÑO,SAN ANDRES DE TUMACO,52835,2023,101 A 500 BOV,335
FINCA BOVINO,NARIÑO,SAN ANDRES DE TUMACO,52835,2023,51 A 100 BOV,13
FINCA BOVINO,NARIÑO,SAN BERNARDO,52685,2023,1 A 50 BOV,400
FINCA BOVINO,NARIÑO,SAN BERNARDO,52685,2023,101 A 500 BOV,400
FINCA BOVINO,NARIÑO,SAN BERNARDO,52685,2023,51 A 100 BOV,3
FINCA BOVINO,NARIÑO,SAN LORENZO,52687,2023,1 A 50 BOV,438
FINCA BOVINO,NARIÑO,SAN LORENZO,52687,2023,101 A 500 BOV,438
FINCA BOVINO,NARIÑO,SAN LORENZO,52687,2023,51 A 100 BOV,7
FINCA BOVINO,NARIÑO,SAN PABLO,52693,2023,1 A 50 BOV,530
FINCA BOVINO,NARIÑO,SAN PABLO,52693,2023,101 A 500 BOV,530
FINCA BOVINO,NARIÑO,SAN PEDRO DE CARTAGO,52694,2023,1 A 50 BOV,265
FINCA BOVINO,NARIÑO,SAN PEDRO DE CARTAGO,52694,2023,101 A 500 BOV,265
FINCA BOVINO,NARIÑO,SANDONA,52683,2023,1 A 50 BOV,357
FINCA BOVINO,NARIÑO,SANDONA,52683,2023,101 A 500 BOV,357
FINCA BOVINO,NARIÑO,SANDONA,52683,2023,51 A 100 BOV,4
FINCA BOVINO,NARIÑO,SANTA BARBARA,52696,2023,1 A 50 BOV,103
FINCA BOVINO,NARIÑO,SANTA BARBARA,52696,2023,101 A 500 BOV,103
FINCA BOVINO,NARIÑO,SANTACRUZ,52699,2023,1 A 50 BOV,685
FINCA BOVINO,NARIÑO,SANTACRUZ,52699,2023,101 A 500 BOV,685
FINCA BOVINO,NARIÑO,SAPUYES,52720,2023,1 A 50 BOV,833
FINCA BOVINO,NARIÑO,SAPUYES,52720,2023,101 A 500 BOV,833
FINCA BOVINO,NARIÑO,SAPUYES,52720,2023,51 A 100 BOV,36
FINCA BOVINO,NARIÑO,TAMINANGO,52786,2023,1 A 50 BOV,140
FINCA BOVINO,NARIÑO,TAMINANGO,52786,2023,101 A 500 BOV,140
FINCA BOVINO,NARIÑO,TAMINANGO,52786,2023,51 A 100 BOV,7
FINCA BOVINO,NARIÑO,TANGUA,52788,2023,1 A 50 BOV,1313
FINCA BOVINO,NARIÑO,TANGUA,52788,2023,101 A 500 BOV,1313
FINCA BOVINO,NARIÑO,TANGUA,52788,2023,51 A 100 BOV,18
FINCA BOVINO,NARIÑO,TUQUERRES,52838,2023,1 A 50 BOV,3236
FINCA BOVINO,NARIÑO,TUQUERRES,52838,2023,101 A 500 BOV,3236
FINCA BOVINO,NARIÑO,TUQUERRES,52838,2023,51 A 100 BOV,19
FINCA BOVINO,NARIÑO,YACUANQUER,52885,2023,1 A 50 BOV,576
FINCA BOVINO,NARIÑO,YACUANQUER,52885,2023,101 A 500 BOV,576
FINCA BOVINO,NARIÑO,YACUANQUER,52885,2023,51 A 100 BOV,8
FINCA BOVINO,NORTE DE SANTANDER,ABREGO,54003,2023,1 A 50 BOV,920
FINCA BOVINO,NORTE DE SANTANDER,ABREGO,54003,2023,101 A 500 BOV,920
FINCA BOVINO,NORTE DE SANTANDER,ABREGO,54003,2023,51 A 100 BOV,65
FINCA BOVINO,NORTE DE SANTANDER,ARBOLEDAS,54051,2023,1 A 50 BOV,487
FINCA BOVINO,NORTE DE SANTANDER,ARBOLEDAS,54051,2023,101 A 500 BOV,487
FINCA BOVINO,NORTE DE SANTANDER,ARBOLEDAS,54051,2023,51 A 100 BOV,10
FINCA BOVINO,NORTE DE SANTANDER,BOCHALEMA,54099,2023,1 A 50 BOV,284
FINCA BOVINO,NORTE DE SANTANDER,BOCHALEMA,54099,2023,101 A 500 BOV,284
FINCA BOVINO,NORTE DE SANTANDER,BOCHALEMA,54099,2023,51 A 100 BOV,15
FINCA BOVINO,NORTE DE SANTANDER,BUCARASICA,54109,2023,1 A 50 BOV,169
FINCA BOVINO,NORTE DE SANTANDER,BUCARASICA,54109,2023,101 A 500 BOV,169
FINCA BOVINO,NORTE DE SANTANDER,BUCARASICA,54109,2023,51 A 100 BOV,3
FINCA BOVINO,NORTE DE SANTANDER,CACHIRA,54128,2023,1 A 50 BOV,787
FINCA BOVINO,NORTE DE SANTANDER,CACHIRA,54128,2023,101 A 500 BOV,787
FINCA BOVINO,NORTE DE SANTANDER,CACHIRA,54128,2023,51 A 100 BOV,37
FINCA BOVINO,NORTE DE SANTANDER,CACOTA,54125,2023,1 A 50 BOV,328
FINCA BOVINO,NORTE DE SANTANDER,CACOTA,54125,2023,101 A 500 BOV,328
FINCA BOVINO,NORTE DE SANTANDER,CACOTA,54125,2023,51 A 100 BOV,3
FINCA BOVINO,NORTE DE SANTANDER,CHINACOTA,54172,2023,1 A 50 BOV,447
FINCA BOVINO,NORTE DE SANTANDER,CHINACOTA,54172,2023,101 A 500 BOV,447
